,KIC,Kpmag,numax,e_numax,Delnu,e_Delnu,Teff_x,e_Teff_x,log(g),e_log(g),[Fe/H],e_[Fe/H],Dist,E_Dist,e_Dist,luminosity_berger
826,3228728,13.79,62.16,0.72,6.162999999999999,0.017,5050,159,2.713,0.01,-0.17,0.3,3285.27,236.22400000000002,207.225,43.096646784715645
827,3228742,13.43,31.84,1.14,3.898,0.035,4926,162,2.417,0.018000000000000002,0.02,0.3,3838.342,303.29200000000003,262.906,83.92845917827243
828,3228985,12.79,27.9,1.02,3.491,0.039,4533,80,2.3409999999999997,0.017,0.17,0.15,2884.421,260.575,221.512,72.91614541769457
829,3229705,13.94,238.62,2.12,17.416,0.08,5095,153,3.299,0.009000000000000001,-0.15,0.3,1928.105,68.97399999999999,64.542,11.20237161489895
830,3230401,13.467,212.07,1.45,16.88,0.08,5168,159,3.25,0.009000000000000001,-0.22,0.3,1485.096,35.759,34.208,10.525628521412884
831,3230719,13.18,56.48,0.88,5.3389999999999995,0.012,4692,80,2.655,0.009000000000000001,0.2,0.15,2259.408,74.066,69.695,33.880791110182116
832,3231189,13.9,31.0,0.36,3.908,0.045,4885,150,2.403,0.009000000000000001,-0.17,0.3,5213.073,461.134,393.931,98.98121946700819
833,3231208,13.22,23.35,0.56,3.4560000000000004,0.053,4868,80,2.279,0.012,-0.42,0.15,3435.6420000000003,181.602,164.722,73.6474964046854
834,3231503,10.71,43.06,0.76,4.336,0.015,4892,100,2.546,0.01,0.2,0.15,1135.969,31.64,30.053,83.8003829905808
835,3232021,13.62,35.78,0.39,4.051,0.018000000000000002,4894,154,2.4659999999999997,0.009000000000000001,-0.14,0.3,3899.099,267.098,235.74900000000002,79.52599077102465
836,3232277,13.15,32.89,0.98,4.118,0.031,4867,161,2.428,0.015,0.11,0.3,3024.812,145.976,133.512,64.9432015579974
837,3232285,13.76,37.59,0.72,4.295,0.086,5082,150,2.495,0.011000000000000001,-0.61,0.3,5266.455,526.654,441.773,96.8497525117235
838,3232397,11.89,33.7,0.49,4.031000000000001,0.025,5012,148,2.445,0.01,-0.16,0.3,2111.369,109.552,99.525,90.4308315202791
839,3232412,13.72,55.67,0.61,5.768,0.013000000000000001,4864,149,2.656,0.009000000000000001,0.0,0.3,3410.21,213.382,190.247,48.076330570997065
840,3232488,13.98,29.8,0.83,3.95,0.046,5127,159,2.396,0.015,-0.42,0.3,6056.893,764.683,617.682,113.41263090840827
841,3232643,12.81,30.51,0.73,3.9810000000000003,0.077,4985,152,2.401,0.013000000000000001,-0.06,0.3,2361.54,147.16899999999998,131.227,55.21095072256874
842,3232810,12.8,33.32,0.94,4.006,0.048,4942,154,2.437,0.015,0.07,0.3,2585.7329999999997,184.928,162.282,68.26362988438223
843,3232813,12.87,32.98,0.56,4.025,0.026000000000000002,4804,80,2.426,0.009000000000000001,0.01,0.15,2577.236,195.02200000000002,169.924,54.0444076386572
844,3232838,12.03,37.14,0.69,4.208,0.02,4750,80,2.476,0.01,0.2,0.15,1865.766,111.48899999999999,99.859,62.234649504960856
845,3233508,13.18,22.3,0.27,2.9,0.022000000000000002,4721,146,2.253,0.01,0.2,0.3,3298.5840000000003,173.041,157.077,85.20563331741207
846,3233647,14.0,35.02,0.56,4.248,0.081,5185,164,2.469,0.011000000000000001,-0.15,0.3,5824.451999999999,723.25,585.648,103.70916669640373
847,3233863,10.33,6.54,0.74,1.035,0.026000000000000002,4358,152,1.703,0.05,-0.26,0.3,1645.641,84.935,77.197,278.32284783399433
848,3233980,13.74,32.95,0.63,4.111000000000001,0.026000000000000002,5216,168,2.444,0.012,-0.12,0.3,4005.157,327.224,282.433,62.45207771956313
849,3234175,13.03,6.55,0.12,1.2309999999999999,0.036000000000000004,4401,132,1.705,0.011000000000000001,-0.51,0.3,5192.617,545.316,453.842,242.07906512600266
850,3234311,12.64,28.57,0.53,3.523,0.028999999999999998,4884,152,2.3680000000000003,0.011000000000000001,0.21,0.3,2922.967,253.905,217.093,103.1964275114402
851,3234396,10.82,31.81,0.81,4.063,0.028999999999999998,5020,144,2.42,0.013000000000000001,-0.37,0.3,1067.8980000000001,28.511,27.136999999999997,59.997173066403775
852,3234597,10.09,38.8,0.64,4.352,0.015,4949,152,2.503,0.011000000000000001,0.22,0.3,726.3430000000001,13.561,13.107000000000001,58.93954098273629
853,3234655,12.84,42.29,0.99,4.534,0.040999999999999995,4973,80,2.542,0.012,-0.22,0.15,3022.6490000000003,261.482,223.734,77.39486421508828
854,3234666,11.32,50.78,0.48,5.08,0.013000000000000001,4645,80,2.6060000000000003,0.006999999999999999,0.2,0.15,1089.155,35.414,33.34,41.229381985061764
855,3234703,10.54,81.36,0.96,6.82,0.04,5038,80,2.8289999999999997,0.008,0.1,0.15,978.924,25.3,24.12,57.38905357387289
856,3234726,13.74,18.32,0.63,2.7939999999999996,0.07400000000000001,5053,158,2.182,0.017,-0.23,0.3,4456.960999999999,429.594,362.135,84.13053354833706
857,3235216,13.38,39.02,0.8,4.231,0.027999999999999997,5057,160,2.511,0.012,0.09,0.3,4447.412,364.97900000000004,314.894,110.81776027718632
858,3235616,11.42,105.18,1.24,8.344,0.034,5031,80,2.94,0.008,0.13,0.15,1167.96,34.048,32.259,35.47145425867162
859,3235687,13.72,102.54,0.8,9.475,0.02,5217,164,2.937,0.009000000000000001,-0.13,0.3,2187.249,79.469,74.288,19.393732291389036
860,3236108,13.06,39.19,0.56,4.356,0.024,4810,80,2.502,0.008,-0.25,0.15,3173.337,174.176,157.421,65.20389798443018
861,3236361,13.58,32.89,0.54,3.909,0.038,4781,151,2.424,0.011000000000000001,0.31,0.3,3647.15,219.77,196.75599999999997,68.26155232290344
862,3236379,11.24,59.9,0.57,5.848,0.013000000000000001,4737,80,2.682,0.006999999999999999,0.03,0.15,936.988,22.878,21.871,31.180519184710985
863,3236455,13.47,24.2,0.62,3.6489999999999996,0.067,5221,164,2.31,0.013999999999999999,-0.69,0.3,4248.366,298.149,262.41200000000003,91.8069104075799
864,3237572,13.01,33.33,0.68,3.688,0.015,4589,100,2.421,0.011000000000000001,0.17,0.15,2742.3720000000003,171.425,152.819,59.84718133884036
865,3238303,13.19,126.82,0.67,11.184000000000001,0.02,4856,80,3.014,0.006,-0.21,0.15,1563.0770000000002,38.900999999999996,37.156,13.881000976333604
866,3238626,12.29,23.8,0.46,3.551,0.07400000000000001,4561,80,2.273,0.01,0.33,0.15,1700.047,76.885,70.69800000000001,42.22629195265338
867,3238859,11.47,52.14,0.9,5.095,0.017,4873,80,2.628,0.009000000000000001,0.07,0.15,1460.082,62.31,57.562,58.04875376238251
868,3238956,13.43,49.6,0.64,5.138999999999999,0.016,4567,80,2.593,0.008,0.21,0.15,2826.341,125.37299999999999,115.486,40.05679485061375
869,3239099,14.81,31.81,1.32,4.232,0.149,5136,155,2.425,0.02,-0.82,0.3,8184.505999999999,1493.465,1137.719,91.73867989206198
870,3239204,13.12,38.29,0.69,4.297,0.043,5010,151,2.5,0.011000000000000001,-0.16,0.3,3292.1820000000002,180.644,163.27200000000002,77.5631116172397
871,3239348,13.97,54.01,0.51,5.367000000000001,0.018000000000000002,4887,154,2.6439999999999997,0.009000000000000001,0.01,0.3,3387.196,202.829,181.71,42.054066937371736
872,3239663,13.89,61.51,0.46,6.188,0.016,4555,80,2.685,0.006999999999999999,-0.25,0.15,3032.382,197.325,175.14700000000002,29.991437009642702
873,3239707,11.25,43.84,0.51,4.418,0.015,4860,144,2.552,0.009000000000000001,0.0,0.3,1204.993,43.04,40.278,60.221681675363676
874,3240111,12.32,31.84,0.72,3.7489999999999997,0.01,4811,144,2.411,0.013000000000000001,-0.23,0.3,1926.995,88.84299999999999,81.558,62.07098256552375
875,3240119,13.05,91.25,0.93,8.017999999999999,0.019,4780,80,2.867,0.006999999999999999,0.25,0.15,1689.6989999999998,49.438,46.82899999999999,20.385985738148552
876,3240280,12.52,28.48,0.96,3.701,0.068,4872,143,2.366,0.017,-0.21,0.3,2018.102,93.214,85.564,50.61511010744624
877,3240365,12.58,29.67,0.89,3.1260000000000003,0.02,4969,150,2.388,0.015,-0.12,0.3,2949.9570000000003,206.967,182.077,103.70959738525745
878,3240573,12.58,31.06,1.21,3.812,0.051,4746,149,2.398,0.019,0.17,0.3,2239.958,282.469,226.421,62.0465450322845
879,3240670,10.72,159.56,1.12,12.140999999999998,0.019,4951,80,3.1180000000000003,0.006,0.01,0.15,611.187,8.924,8.693999999999999,16.652778645277046
880,3240734,13.43,32.11,0.68,3.9189999999999996,0.033,4884,154,2.418,0.012,0.2,0.3,3102.7309999999998,161.093,146.358,52.76391379012658
881,3240866,13.96,109.67,1.47,9.367,0.022000000000000002,5066,155,2.96,0.01,-0.43,0.3,2745.559,132.025,120.78,24.97723417389501
882,3240882,11.74,31.32,7.55,3.2739999999999996,0.048,4957,148,2.411,0.105,-0.52,0.3,2533.736,157.14,140.207,145.21262301901913
883,3241101,13.77,72.22,0.49,7.157,0.015,4820,146,2.767,0.008,-0.27,0.3,2462.2110000000002,101.79,94.277,25.21218859770312
884,3241329,12.92,34.8,0.47,4.171,0.025,5103,167,2.463,0.01,-0.31,0.3,3061.558,208.59900000000002,184.168,88.85841694635805
885,3241374,10.27,38.25,0.5,4.196000000000001,0.03,4831,80,2.492,0.008,-0.02,0.15,890.382,18.417,17.732,68.28937702276326
886,3241484,12.72,38.54,0.39,4.395,0.015,4776,148,2.4930000000000003,0.009000000000000001,-0.27,0.3,1869.578,78.23100000000001,72.382,42.52414535909144
887,3241529,13.72,34.12,0.46,4.212,0.026000000000000002,4818,80,2.4419999999999997,0.008,-0.59,0.15,3713.4109999999996,218.89700000000002,196.43099999999998,58.581282582092
888,3241822,11.39,38.93,0.61,4.383,0.034,4750,80,2.496,0.009000000000000001,0.02,0.15,1236.496,35.176,33.371,51.40274527338939
889,3241947,11.61,59.37,0.68,5.685,0.01,4669,80,2.676,0.008,0.32,0.15,1125.558,29.201999999999998,27.837,34.35273830984685
890,3242122,13.13,33.53,0.75,4.16,0.038,4853,80,2.436,0.011000000000000001,-0.06,0.15,3062.027,123.412,114.524,67.49737526739004
891,3242233,12.06,22.64,1.16,2.844,0.025,4605,80,2.254,0.023,0.3,0.15,2205.173,105.916,96.90299999999999,96.60005968956375
892,3242324,12.86,119.39,0.69,9.746,0.016,4883,80,2.989,0.006,0.02,0.15,1876.891,78.475,72.617,26.94068687594933
893,3245449,12.975,206.39,1.31,14.943,0.039,4842,80,3.225,0.006,0.28,0.15,2219.243,290.741,231.265,35.44615106291615
894,3245721,12.76,44.24,0.99,4.669,0.053,4912,80,2.559,0.011000000000000001,-0.15,0.15,2484.2929999999997,149.524,133.85,64.09630596305001
895,3246211,13.68,52.78,1.12,5.706,0.10099999999999999,4817,152,2.6310000000000002,0.012,-0.5,0.3,2855.486,149.27200000000002,135.536,39.43346798949692
896,3247016,9.57,31.7,0.39,3.44,0.016,4802,143,2.4090000000000003,0.009000000000000001,0.15,0.3,668.03,9.902000000000001,9.642999999999999,82.27659094615139
897,3247146,13.39,65.8,0.58,6.664,0.018000000000000002,5005,159,2.735,0.009000000000000001,-0.42,0.3,2253.511,71.53,67.441,32.105963515724696
898,3247334,13.13,80.06,0.57,7.733,0.018000000000000002,4745,80,2.8089999999999997,0.006,0.01,0.15,1834.005,46.405,44.288999999999994,24.17420077869425
899,3247531,11.99,38.26,0.66,4.277,0.038,4931,148,2.497,0.011000000000000001,0.01,0.3,1604.6979999999999,63.895,59.341,53.03749879013037
900,3247570,12.99,41.19,0.4,4.274,0.012,4767,80,2.521,0.006999999999999999,-0.39,0.15,2572.103,124.87299999999999,114.134,52.388705405753285
901,3248697,12.67,46.35,0.62,4.986000000000001,0.073,4628,80,2.5660000000000003,0.008,-0.12,0.15,1832.243,83.774,76.96300000000001,35.48518380533229
902,3248820,13.15,27.15,1.53,3.5580000000000003,0.171,4762,152,2.34,0.026000000000000002,0.24,0.3,2859.9590000000003,120.514,111.455,66.7825066479413
903,3248982,12.89,56.91,0.6,5.629,0.017,4599,80,2.654,0.006999999999999999,0.37,0.15,1899.3770000000002,92.53399999999999,84.54899999999999,32.69262655972955
904,3323401,12.31,31.22,0.79,3.944,0.053,4816,100,2.403,0.013000000000000001,0.03,0.15,2094.234,121.779,109.39399999999999,59.734347532123735
905,3323905,10.18,8.95,0.92,1.4369999999999998,0.066,4456,128,1.844,0.045,0.14,0.3,1119.641,29.807,28.377,145.96972711665197
906,3323943,11.61,32.92,0.71,4.053,0.027000000000000003,4835,100,2.427,0.011000000000000001,-0.21,0.15,1482.997,69.57600000000001,63.781000000000006,57.44218681236508
907,3324186,13.29,31.98,3.14,3.807,0.24,4715,138,2.4090000000000003,0.043,-0.18,0.3,2978.163,153.96,139.929,53.80835603300072
908,3324929,10.27,47.42,1.2,4.947,0.043,4952,147,2.591,0.013000000000000001,-0.01,0.3,855.5039999999999,20.016,19.171,64.40467874508923
909,3325179,12.38,57.53,0.78,5.852,0.017,4678,80,2.662,0.008,0.17,0.15,1610.81,72.514,66.7,33.02449136969262
910,3325420,13.2,31.61,0.81,4.077,0.043,5170,162,2.424,0.013999999999999999,-0.02,0.3,3307.387,182.345,164.747,71.29861855122837
911,3326233,13.36,64.89,0.67,6.375,0.017,4552,80,2.7089999999999996,0.006999999999999999,0.38,0.15,2261.0029999999997,85.014,79.288,27.270607287919752
912,3326392,12.35,123.1,0.71,10.644,0.013999999999999999,4770,80,2.997,0.006,0.08,0.15,1044.552,26.578000000000003,25.358,13.443292302738344
913,3326775,13.600999999999999,229.96,3.22,18.14,0.038,5146,155,3.285,0.01,-0.42,0.3,1575.505,40.306,38.446,10.088830776970907
914,3326790,11.03,26.6,1.39,3.609,0.043,4823,100,2.334,0.024,-0.18,0.15,1072.896,31.92,30.206999999999997,51.27889998547117
915,3327006,12.98,28.86,1.06,3.8710000000000004,0.035,4951,153,2.375,0.018000000000000002,0.18,0.3,3059.836,223.123,195.36599999999999,77.59217083671022
916,3327710,13.65,28.93,1.22,4.105,0.07,5136,159,2.384,0.02,-0.23,0.3,3646.545,253.648,223.446,58.465915718942
917,3328398,13.21,52.82,0.5,5.789,0.02,5036,154,2.641,0.009000000000000001,-0.7,0.3,2320.335,74.766,70.431,33.19716337367308
918,3328620,13.54,48.97,0.77,5.367000000000001,0.015,4936,147,2.6039999999999996,0.01,-0.19,0.3,2877.3990000000003,139.9,127.85799999999999,40.90708136556104
919,3330820,13.67,41.13,0.91,4.382,0.039,4977,154,2.53,0.012,-0.1,0.3,4338.29,296.528,261.832,82.45140206957801
920,3331352,11.84,38.02,2.79,4.454,0.1,5114,161,2.502,0.033,-0.1,0.3,1937.1129999999998,114.154,102.398,84.45148194021006
921,3335197,13.28,35.65,0.57,5.23,0.126,5338,164,2.483,0.011000000000000001,-0.14,0.3,2772.605,137.203,125.197,43.164036983492764
922,3335660,10.54,134.3,0.73,11.699000000000002,0.024,5023,142,3.0460000000000003,0.008,-0.2,0.3,464.1,5.455,5.343999999999999,13.638681218285585
923,3336055,10.39,5.28,0.17,0.998,0.039,4251,148,1.604,0.017,-0.18,0.3,1773.639,110.652,98.64,184.5973692306747
924,3336140,9.49,32.13,0.83,3.807,0.09,4629,162,2.407,0.013999999999999999,0.18,0.3,659.565,12.054,11.661,59.80711615556579
925,3336731,10.27,41.26,0.74,4.428999999999999,0.044000000000000004,4927,80,2.529,0.01,-0.17,0.15,942.403,44.553000000000004,40.808,67.37889831982135
926,3337029,13.09,21.13,0.57,2.668,0.031,4511,135,2.219,0.013999999999999999,0.1,0.3,2671.5490000000004,129.498,118.389,60.28531427429581
927,3337065,13.3,31.5,0.53,3.8710000000000004,0.053,4838,151,2.408,0.011000000000000001,0.28,0.3,2880.817,151.088,137.143,53.570059259751915
928,3337102,13.87,110.16,0.71,9.812000000000001,0.021,5167,165,2.966,0.009000000000000001,-0.17,0.3,2565.366,134.26,121.87899999999999,22.49610221858922
929,3337400,10.68,47.68,0.72,4.833,0.042,5058,154,2.5980000000000003,0.01,-0.03,0.3,1182.641,35.804,33.853,85.86471495440094
930,3337536,12.53,111.34,0.65,10.155,0.012,4787,80,2.9539999999999997,0.006,-0.31,0.15,1309.173,41.667,39.281,17.222379353033986
931,3337581,13.02,46.08,0.73,4.702,0.032,4818,80,2.572,0.009000000000000001,0.32,0.15,2739.2940000000003,159.358,143.164,53.785908286288006
932,3337589,14.37,205.38,2.08,15.759,0.09699999999999999,5141,149,3.235,0.009000000000000001,-0.3,0.3,3588.0290000000005,688.3810000000001,504.93,27.170441861179
933,3337740,10.67,126.75,1.08,10.511,0.01,4931,80,3.017,0.006999999999999999,-0.14,0.15,658.216,18.57,17.625999999999998,20.947220488878635
934,3338252,13.15,65.27,0.67,6.212999999999999,0.013999999999999999,4765,80,2.721,0.006999999999999999,-0.13,0.15,2406.118,82.93700000000001,77.801,37.382783289574554
935,3338464,12.2,36.82,0.95,4.452,0.037000000000000005,4904,150,2.479,0.013999999999999999,-0.21,0.3,1825.868,74.9,69.406,59.89643008909544
936,3339203,12.26,39.62,0.89,4.516,0.037000000000000005,5112,165,2.519,0.013000000000000001,-0.07,0.3,2287.391,150.722,133.553,81.75084344088701
937,3339443,11.91,37.65,0.49,4.143,0.011000000000000001,4888,144,2.488,0.01,-0.14,0.3,1635.109,75.934,69.66199999999999,57.17519376304722
938,3339519,12.5,59.71,0.43,6.223,0.013999999999999999,4630,80,2.676,0.006999999999999999,-0.25,0.15,1600.618,62.466,58.097,29.6482360851649
939,3339762,12.08,34.54,0.55,3.926,0.036000000000000004,4974,163,2.454,0.011000000000000001,0.17,0.3,2112.021,118.471,106.814,90.06774701470417
940,3339805,13.5,29.8,0.48,3.6010000000000004,0.042,5080,161,2.394,0.011000000000000001,-0.11,0.3,5237.1179999999995,514.607,432.81199999999995,146.51970579102587
941,3339894,11.34,30.94,0.49,3.3739999999999997,0.023,4779,100,2.398,0.009000000000000001,-0.4,0.15,1586.004,71.612,65.852,84.66908486001003
942,3339951,13.38,32.88,0.89,4.09,0.07,4890,156,2.4290000000000003,0.013999999999999999,0.17,0.3,2482.244,110.12,101.42200000000001,38.101013647895634
943,3340462,12.48,33.41,0.62,3.95,0.037000000000000005,4929,163,2.438,0.012,0.35,0.3,2239.617,138.123,123.301,70.12099048503337
944,3341037,12.71,38.11,0.51,4.323,0.021,4789,80,2.488,0.008,0.12,0.15,2338.867,157.79,139.434,48.80564860655019
945,3341327,10.55,38.66,1.0,4.2219999999999995,0.036000000000000004,4657,80,2.489,0.013000000000000001,0.18,0.15,958.087,36.44,33.953,56.5890649320166
946,3341413,13.2,72.23,0.9,6.41,0.033,5379,181,2.7910000000000004,0.01,0.14,0.3,2651.583,126.766,116.03,43.66511374771545
947,3341498,10.76,47.98,1.88,4.825,0.12300000000000001,4859,80,2.592,0.018000000000000002,0.12,0.15,1198.2069999999999,38.893,36.618,69.41406468989145
948,3342429,13.96,29.62,0.4,3.819,0.040999999999999995,5099,175,2.3930000000000002,0.01,0.17,0.3,4395.058,351.94699999999995,304.63599999999997,68.57994093676913
949,3342553,13.56,31.26,1.03,4.013,0.083,4891,174,2.407,0.017,0.29,0.3,3600.676,218.37400000000002,195.37599999999998,65.45430731613163
950,3342658,12.36,36.5,0.6,4.197,0.057999999999999996,4846,80,2.472,0.009000000000000001,-0.12,0.15,2426.7870000000003,147.094,131.571,70.69477088298413
951,3342987,13.46,30.84,0.88,3.915,0.034,5065,159,2.4090000000000003,0.015,-0.1,0.3,4071.6240000000003,286.272,251.9,94.79540710184544
952,3343166,13.28,38.51,0.59,4.273,0.032,5194,164,2.511,0.011000000000000001,-0.15,0.3,4906.59,364.952,319.043,152.06271312475096
953,3343186,13.11,23.12,0.45,2.948,0.034,4546,80,2.26,0.01,0.31,0.15,3321.3590000000004,157.515,144.28799999999998,80.46466677908845
954,3343372,12.55,41.28,0.54,4.428,0.04,5177,178,2.54,0.01,0.16,0.3,2403.008,139.659,125.46799999999999,74.3895193261589
955,3343621,12.84,22.77,0.5,2.967,0.018000000000000002,4612,80,2.2569999999999997,0.011000000000000001,-0.42,0.15,2849.635,194.576,171.737,67.3142889792755
956,3343630,13.18,87.63,0.45,7.937,0.015,4686,80,2.845,0.006,0.23,0.15,1811.981,47.333999999999996,45.105,20.177133737345024
957,3343931,11.11,79.57,0.96,7.024,0.015,4812,80,2.8089999999999997,0.008,0.06,0.15,875.3810000000001,16.375,15.827,27.665976122839293
958,3344050,12.88,28.11,0.42,3.417,0.047,4965,161,2.364,0.011000000000000001,0.16,0.3,3157.703,215.544,190.265,99.53718191506117
959,3344365,12.995999999999999,210.18,1.69,15.399000000000001,0.04,5258,155,3.25,0.008,-0.33,0.3,1587.381,43.553999999999995,41.397,17.18333507656049
960,3344409,12.56,35.79,0.34,3.9789999999999996,0.01,4881,159,2.465,0.009000000000000001,0.32,0.3,2178.538,109.53,99.795,62.54993823738983
961,3345441,13.88,35.69,0.97,4.254,0.08800000000000001,4843,80,2.4619999999999997,0.013000000000000001,-0.34,0.15,5543.029,621.47,511.906,93.36640349255576
962,3345830,13.39,75.22,0.83,7.322,0.015,4917,153,2.7889999999999997,0.009000000000000001,0.0,0.3,2217.837,81.749,76.34,27.356829148204113
963,3346227,13.17,69.11,0.67,6.718,0.012,4585,80,2.738,0.006999999999999999,0.17,0.15,1822.281,55.535,52.485,21.06329080003328
964,3346284,13.0,32.45,0.54,4.042,0.08900000000000001,5129,183,2.434,0.011000000000000001,-0.06,0.3,2927.545,203.752,179.42,76.87147255817472
965,3346398,12.53,44.42,1.12,4.7,0.024,4879,80,2.559,0.012,0.05,0.15,3321.132,317.513,267.67900000000003,116.27932025091886
966,3346501,11.84,20.79,0.48,2.6830000000000003,0.015,4477,100,2.211,0.012,0.21,0.15,1602.8239999999998,62.09,57.78,63.58267831200841
967,3346725,13.31,135.9,0.68,11.35,0.018000000000000002,4919,80,3.0460000000000003,0.006,-0.06,0.15,1789.9920000000002,46.846000000000004,44.63399999999999,17.652438238094675
968,3346779,11.93,22.2,0.47,3.014,0.02,4512,80,2.241,0.011000000000000001,-0.4,0.15,1695.557,73.048,67.435,52.03184101215684
969,3346788,13.77,41.37,1.34,4.095,0.042,5042,168,2.535,0.016,0.1,0.3,4258.456,311.724,272.947,77.43124738943855
970,3346914,12.94,98.48,0.66,8.762,0.02,5203,150,2.9189999999999996,0.008,-0.36,0.3,1997.764,80.116,74.366,30.478228656746843
971,3347054,11.72,19.71,0.34,2.605,0.023,4620,80,2.194,0.009000000000000001,-0.33,0.15,1824.671,75.514,69.93,83.08259626209805
972,3347110,12.67,34.84,0.5,3.806,0.015,4623,80,2.4419999999999997,0.008,0.08,0.15,2247.748,121.772,110.17399999999999,52.96007039357686
973,3347286,12.07,39.9,1.03,4.235,0.013000000000000001,4777,145,2.508,0.013999999999999999,0.19,0.3,1698.616,75.503,69.524,55.1608680451322
974,3347431,12.2,69.4,0.51,6.88,0.018000000000000002,5163,175,2.765,0.009000000000000001,-0.03,0.3,1312.474,40.065,37.861,27.47918440632333
975,3347458,10.3,39.99,1.77,3.36,0.02,5000,159,2.519,0.021,0.18,0.3,1380.941,48.673,45.586999999999996,172.73378609396295
976,3347554,13.4,36.42,0.39,4.235,0.040999999999999995,5051,155,2.48,0.009000000000000001,-0.34,0.3,3656.039,195.958,177.52900000000002,71.03251638199572
977,3347745,13.69,28.48,0.97,3.825,0.043,5127,164,2.377,0.017,-0.16,0.3,4329.643,280.82599999999996,249.44799999999998,80.97598081667084
978,3348070,12.83,97.13,0.76,8.615,0.013999999999999999,4849,80,2.897,0.006999999999999999,-0.12,0.15,1703.57,67.509,62.718,23.005854058788596
979,3348124,13.56,34.72,1.23,4.166,0.037000000000000005,5163,167,2.464,0.017,-0.13,0.3,3826.6740000000004,234.358,209.482,72.84996873449721
980,3348134,11.95,34.97,1.08,4.167,0.054000000000000006,4853,80,2.454,0.015,-0.11,0.15,1772.1429999999998,74.181,68.638,59.102579653494864
981,3348774,12.96,33.23,0.6,4.156000000000001,0.233,5092,169,2.4419999999999997,0.011000000000000001,-0.18,0.3,2672.906,145.248,131.387,64.12223654153274
982,3351749,12.73,34.03,0.9,3.9160000000000004,0.284,5046,162,2.451,0.013999999999999999,-0.31,0.3,2538.927,214.352,183.968,70.23921303722113
983,3352208,13.72,72.56,0.54,6.906000000000001,0.031,4932,80,2.775,0.006,-0.41,0.15,3112.085,172.68099999999998,155.89600000000002,40.116437079861235
984,3352842,10.29,33.92,2.43,3.741,0.317,4713,80,2.434,0.032,-0.1,0.15,791.314,14.704,14.216,51.401166896428165
985,3353773,11.17,28.18,0.52,3.94,0.069,4886,80,2.362,0.01,-0.5,0.15,1117.37,28.775,27.436999999999998,48.832009855534054
986,3354566,13.72,33.46,2.98,3.872,0.10400000000000001,4952,173,2.439,0.04,0.23,0.3,4279.471,288.39099999999996,255.055,86.90223652004909
987,3354827,13.533,207.51,1.23,15.966,0.037000000000000005,5142,183,3.24,0.009000000000000001,0.12,0.3,1462.104,33.317,31.949,10.950848471127582
988,3355015,11.9,26.98,0.82,3.45,0.079,4899,100,2.343,0.015,-0.08,0.15,2011.8629999999998,93.944,86.156,93.06827012275751
989,3355034,11.17,36.94,0.39,4.1530000000000005,0.033,5137,160,2.49,0.009000000000000001,-0.07,0.3,1326.489,44.288000000000004,41.626000000000005,76.6998804238904
990,3355750,11.91,32.2,1.23,3.458,0.064,4879,80,2.419,0.017,-0.52,0.15,1608.864,60.354,56.292,50.40911525764349
991,3356643,13.06,61.61,0.99,5.965,0.021,4684,80,2.6919999999999997,0.009000000000000001,0.1,0.15,1992.793,71.654,67.027,30.01684673094775
992,3356689,13.38,55.21,0.94,5.55,0.09699999999999999,4907,159,2.655,0.011000000000000001,0.01,0.3,2878.8,143.636,130.984,54.50805808136903
993,3424072,10.28,174.0,2.04,13.38,0.013000000000000001,4935,80,3.155,0.008,-0.01,0.15,495.414,7.343999999999999,7.151,16.729786232030385
994,3424105,11.53,51.63,0.42,5.16,0.012,4614,100,2.612,0.006999999999999999,0.26,0.15,1195.275,39.911,37.509,40.683098982804914
995,3424202,12.72,28.6,0.76,3.5989999999999998,0.057999999999999996,4990,151,2.373,0.013999999999999999,-0.34,0.3,2991.973,240.57299999999998,207.96099999999998,92.37603172719282
996,3424384,12.18,27.81,0.59,3.908,0.105,4796,100,2.352,0.011000000000000001,-0.42,0.15,1742.204,84.80799999999999,77.492,50.717762577128575
997,3425044,13.09,54.7,0.4,5.734,0.016,4565,80,2.635,0.006999999999999999,-0.06,0.15,2097.702,78.605,73.321,29.701824831308194
998,3425217,12.16,73.23,0.57,6.855,0.018000000000000002,4579,80,2.762,0.006999999999999999,0.56,0.3,1113.395,37.3,35.05,20.8728063723029
999,3425476,11.68,40.02,0.8,4.457,0.034,4906,100,2.515,0.011000000000000001,0.04,0.15,1586.3870000000002,76.578,70.02,60.117156287254275
1000,3425675,11.3,32.23,0.61,4.081,0.055,4863,100,2.419,0.01,-0.16,0.15,1301.335,46.73,43.713,56.9624128942726
1001,3426673,12.68,176.4,1.14,13.475,0.015,4825,80,3.156,0.006,0.37,0.15,1115.723,31.680999999999997,30.059,11.669171122281602
1002,3426812,13.71,41.36,0.42,4.64,0.025,4778,144,2.523,0.009000000000000001,-0.42,0.3,3170.007,165.013,149.899,42.28348079351932
1003,3426898,11.99,64.1,0.56,6.525,0.015,4847,100,2.717,0.006999999999999999,-0.39,0.15,1351.776,41.576,39.273,31.56437761455543
1004,3427629,12.3,31.1,0.69,3.8139999999999996,0.027000000000000003,4636,100,2.3930000000000002,0.012,0.42,0.15,1848.7420000000002,95.404,86.715,51.70820787010137
1005,3427850,9.21,27.09,0.46,3.483,0.026000000000000002,4922,100,2.346,0.01,-0.3,0.15,600.443,11.341,10.957,79.96646126943463
